Date,Usage,LagRP,LeadRP,CO2,Day
2018-07-17 18:00:00,32.29,0.0,6.05,0.01,Tuesday
2018-07-17 18:15:00,45.79,21.74,1.26,0.02,Tuesday
2018-07-17 18:30:00,91.04,44.21,0.0,0.04,Tuesday
2018-07-17 18:45:00,87.05,32.51,0.0,0.04,Tuesday
2018-07-17 19:00:00,60.48,23.76,0.0,0.03,Tuesday
2018-07-17 19:15:00,46.8,13.93,0.0,0.02,Tuesday
2018-07-17 19:30:00,55.48,17.21,0.0,0.03,Tuesday
2018-07-17 19:45:00,44.89,11.23,0.0,0.02,Tuesday
2018-07-17 20:00:00,57.17,20.63,0.0,0.03,Tuesday
2018-07-17 20:15:00,37.48,5.0,0.0,0.02,Tuesday
2018-07-17 20:30:00,55.76,18.79,0.04,0.03,Tuesday
2018-07-17 20:45:00,36.47,6.26,2.88,0.02,Tuesday
2018-07-17 21:00:00,9.86,0.0,20.56,0.0,Tuesday
2018-07-17 21:15:00,6.62,0.0,19.3,0.0,Tuesday
2018-07-17 21:30:00,3.78,0.0,16.63,0.0,Tuesday
2018-07-17 21:45:00,3.85,0.0,16.27,0.0,Tuesday
2018-07-17 22:00:00,3.85,0.0,16.16,0.0,Tuesday
2018-07-17 22:15:00,3.74,0.0,13.46,0.0,Tuesday
2018-07-17 22:30:00,3.67,0.0,3.78,0.0,Tuesday
2018-07-17 22:45:00,3.53,0.0,3.92,0.0,Tuesday
2018-07-17 23:00:00,2.81,0.0,4.82,0.0,Tuesday
2018-07-17 23:15:00,2.74,0.0,5.58,0.0,Tuesday
2018-07-17 23:30:00,2.7,0.0,5.65,0.0,Tuesday
2018-07-17 23:45:00,2.66,0.0,5.69,0.0,Tuesday
2018-07-18 00:00:00,2.66,0.0,5.58,0.0,Tuesday
2018-07-18 00:15:00,2.7,0.0,5.54,0.0,Wednesday
2018-07-18 00:30:00,2.74,0.0,5.4,0.0,Wednesday
2018-07-18 00:45:00,2.74,0.0,5.36,0.0,Wednesday
2018-07-18 01:00:00,2.7,0.0,5.4,0.0,Wednesday
2018-07-18 01:15:00,2.7,0.0,5.36,0.0,Wednesday
2018-07-18 01:30:00,2.7,0.0,5.29,0.0,Wednesday
2018-07-18 01:45:00,2.77,0.0,5.33,0.0,Wednesday
2018-07-18 02:00:00,3.24,0.0,5.0,0.0,Wednesday
2018-07-18 02:15:00,3.42,0.0,5.11,0.0,Wednesday
2018-07-18 02:30:00,2.92,0.0,5.08,0.0,Wednesday
2018-07-18 02:45:00,2.88,0.0,5.18,0.0,Wednesday
2018-07-18 03:00:00,2.88,0.0,5.18,0.0,Wednesday
2018-07-18 03:15:00,2.92,0.0,5.11,0.0,Wednesday
2018-07-18 03:30:00,2.81,3.1,1.48,0.0,Wednesday
2018-07-18 03:45:00,2.88,4.39,0.0,0.0,Wednesday
2018-07-18 04:00:00,3.02,4.32,0.0,0.0,Wednesday
2018-07-18 04:15:00,3.35,4.03,0.0,0.0,Wednesday
2018-07-18 04:30:00,2.84,4.32,0.0,0.0,Wednesday
2018-07-18 04:45:00,2.81,4.39,0.0,0.0,Wednesday
2018-07-18 05:00:00,2.77,4.43,0.0,0.0,Wednesday
2018-07-18 05:15:00,2.81,4.46,0.0,0.0,Wednesday
2018-07-18 05:30:00,2.77,4.57,0.0,0.0,Wednesday
2018-07-18 05:45:00,2.74,4.39,0.0,0.0,Wednesday
2018-07-18 06:00:00,2.7,4.36,0.0,0.0,Wednesday
2018-07-18 06:15:00,2.74,4.28,0.0,0.0,Wednesday
2018-07-18 06:30:00,2.74,4.18,0.0,0.0,Wednesday
2018-07-18 06:45:00,2.77,4.0,0.0,0.0,Wednesday
2018-07-18 07:00:00,2.66,3.78,0.0,0.0,Wednesday
2018-07-18 07:15:00,2.66,3.82,0.0,0.0,Wednesday
2018-07-18 07:30:00,2.99,3.6,0.0,0.0,Wednesday
2018-07-18 07:45:00,3.31,3.42,0.0,0.0,Wednesday
2018-07-18 08:00:00,3.82,2.99,0.0,0.0,Wednesday
2018-07-18 08:15:00,29.74,24.8,0.0,0.01,Wednesday
2018-07-18 08:30:00,43.31,43.42,0.0,0.02,Wednesday
2018-07-18 08:45:00,49.68,48.2,0.0,0.02,Wednesday
2018-07-18 09:00:00,47.52,33.95,0.0,0.02,Wednesday
2018-07-18 09:15:00,55.94,39.1,0.0,0.03,Wednesday
2018-07-18 09:30:00,50.11,33.48,0.0,0.02,Wednesday
2018-07-18 09:45:00,45.61,28.26,0.0,0.02,Wednesday
2018-07-18 10:00:00,50.83,32.51,0.0,0.02,Wednesday
2018-07-18 10:15:00,44.75,27.14,0.0,0.02,Wednesday
2018-07-18 10:30:00,50.94,33.26,0.0,0.02,Wednesday
2018-07-18 10:45:00,64.15,41.08,0.0,0.03,Wednesday
2018-07-18 11:00:00,76.1,56.56,0.0,0.03,Wednesday
2018-07-18 11:15:00,51.34,45.79,0.0,0.02,Wednesday
2018-07-18 11:30:00,51.37,51.62,0.0,0.02,Wednesday
2018-07-18 11:45:00,55.04,52.85,0.0,0.03,Wednesday
2018-07-18 12:00:00,47.59,45.61,0.0,0.02,Wednesday
2018-07-18 12:15:00,29.45,13.39,0.0,0.01,Wednesday
2018-07-18 12:30:00,30.92,5.58,0.0,0.01,Wednesday
2018-07-18 12:45:00,29.16,5.98,0.0,0.01,Wednesday
2018-07-18 13:00:00,29.45,6.59,0.0,0.01,Wednesday
2018-07-18 13:15:00,44.89,28.3,0.0,0.02,Wednesday
2018-07-18 13:30:00,73.87,59.8,0.0,0.03,Wednesday
2018-07-18 13:45:00,59.8,43.85,0.0,0.03,Wednesday
2018-07-18 14:00:00,66.96,50.18,0.0,0.03,Wednesday
2018-07-18 14:15:00,62.57,39.92,0.0,0.03,Wednesday
2018-07-18 14:30:00,54.07,24.12,0.0,0.02,Wednesday
2018-07-18 14:45:00,60.48,29.81,0.0,0.03,Wednesday
2018-07-18 15:00:00,56.99,27.9,0.0,0.03,Wednesday
2018-07-18 15:15:00,48.38,19.55,0.0,0.02,Wednesday
2018-07-18 15:30:00,52.49,25.2,0.0,0.02,Wednesday
2018-07-18 15:45:00,59.18,30.96,0.0,0.03,Wednesday
2018-07-18 16:00:00,60.59,29.88,0.0,0.03,Wednesday
2018-07-18 16:15:00,61.96,31.5,0.0,0.03,Wednesday
2018-07-18 16:30:00,61.45,34.78,0.0,0.03,Wednesday
2018-07-18 16:45:00,61.99,30.53,0.0,0.03,Wednesday
2018-07-18 17:00:00,53.17,21.53,0.0,0.02,Wednesday
2018-07-18 17:15:00,50.51,16.24,0.0,0.02,Wednesday
2018-07-18 17:30:00,60.3,22.14,0.0,0.03,Wednesday
2018-07-18 17:45:00,60.34,21.96,0.0,0.03,Wednesday
2018-07-18 18:00:00,53.32,17.35,0.22,0.02,Wednesday
2018-07-18 18:15:00,5.83,0.0,11.66,0.0,Wednesday
2018-07-18 18:30:00,3.78,0.0,8.35,0.0,Wednesday
2018-07-18 18:45:00,3.42,0.0,16.52,0.0,Wednesday
2018-07-18 19:00:00,3.38,0.0,25.52,0.0,Wednesday
2018-07-18 19:15:00,3.42,0.0,25.99,0.0,Wednesday
2018-07-18 19:30:00,3.42,0.0,25.96,0.0,Wednesday
2018-07-18 19:45:00,3.42,0.0,25.88,0.0,Wednesday
2018-07-18 20:00:00,3.28,0.0,24.7,0.0,Wednesday
2018-07-18 20:15:00,2.81,0.0,17.5,0.0,Wednesday
2018-07-18 20:30:00,2.77,0.0,17.5,0.0,Wednesday
2018-07-18 20:45:00,2.77,0.0,17.39,0.0,Wednesday
2018-07-18 21:00:00,2.84,0.0,17.35,0.0,Wednesday
2018-07-18 21:15:00,2.92,0.0,17.1,0.0,Wednesday
2018-07-18 21:30:00,2.88,0.0,16.99,0.0,Wednesday
2018-07-18 21:45:00,2.95,0.0,16.88,0.0,Wednesday
2018-07-18 22:00:00,3.28,0.0,19.76,0.0,Wednesday
2018-07-18 22:15:00,3.28,0.0,16.38,0.0,Wednesday
2018-07-18 22:30:00,2.81,0.0,4.79,0.0,Wednesday
2018-07-18 22:45:00,2.84,0.0,4.75,0.0,Wednesday
2018-07-18 23:00:00,2.81,0.0,4.72,0.0,Wednesday
2018-07-18 23:15:00,2.81,0.0,4.86,0.0,Wednesday
2018-07-18 23:30:00,2.7,0.0,5.08,0.0,Wednesday
2018-07-18 23:45:00,2.77,0.0,5.04,0.0,Wednesday
2018-07-19 00:00:00,3.38,0.0,5.22,0.0,Wednesday
2018-07-19 00:15:00,2.99,0.0,4.82,0.0,Thursday
2018-07-19 00:30:00,2.84,0.0,4.9,0.0,Thursday
2018-07-19 00:45:00,2.77,0.0,4.9,0.0,Thursday
2018-07-19 01:00:00,2.81,0.0,4.86,0.0,Thursday
2018-07-19 01:15:00,2.81,0.0,4.79,0.0,Thursday
2018-07-19 01:30:00,3.1,0.0,4.72,0.0,Thursday
2018-07-19 01:45:00,2.95,0.0,4.79,0.0,Thursday
2018-07-19 02:00:00,3.02,0.0,4.64,0.0,Thursday
2018-07-19 02:15:00,2.99,0.0,4.61,0.0,Thursday
2018-07-19 02:30:00,2.99,0.0,4.68,0.0,Thursday
2018-07-19 02:45:00,3.02,0.0,4.57,0.0,Thursday
2018-07-19 03:00:00,2.92,0.0,4.54,0.0,Thursday
2018-07-19 03:15:00,2.95,0.0,4.61,0.0,Thursday
2018-07-19 03:30:00,3.46,3.82,1.3,0.0,Thursday
2018-07-19 03:45:00,3.38,5.33,0.0,0.0,Thursday
2018-07-19 04:00:00,2.74,4.9,0.0,0.0,Thursday
2018-07-19 04:15:00,2.77,5.04,0.0,0.0,Thursday
2018-07-19 04:30:00,3.17,4.79,0.0,0.0,Thursday
2018-07-19 04:45:00,2.99,4.9,0.0,0.0,Thursday
2018-07-19 05:00:00,2.81,4.97,0.0,0.0,Thursday
2018-07-19 05:15:00,2.7,4.82,0.0,0.0,Thursday
2018-07-19 05:30:00,2.7,4.79,0.0,0.0,Thursday
2018-07-19 05:45:00,2.7,4.9,0.0,0.0,Thursday
2018-07-19 06:00:00,2.7,4.93,0.0,0.0,Thursday
2018-07-19 06:15:00,2.7,4.79,0.0,0.0,Thursday
2018-07-19 06:30:00,2.7,4.61,0.0,0.0,Thursday
2018-07-19 06:45:00,2.59,4.46,0.0,0.0,Thursday
2018-07-19 07:00:00,2.7,4.5,0.0,0.0,Thursday
2018-07-19 07:15:00,2.81,4.46,0.0,0.0,Thursday
2018-07-19 07:30:00,3.24,4.21,0.0,0.0,Thursday
2018-07-19 07:45:00,3.6,4.32,0.0,0.0,Thursday
2018-07-19 08:00:00,5.33,6.01,0.0,0.0,Thursday
2018-07-19 08:15:00,46.44,46.91,0.0,0.02,Thursday
2018-07-19 08:30:00,52.81,53.21,0.0,0.02,Thursday
2018-07-19 08:45:00,65.27,64.44,0.0,0.03,Thursday
2018-07-19 09:00:00,71.24,54.07,0.0,0.03,Thursday
2018-07-19 09:15:00,72.5,52.7,0.0,0.03,Thursday
2018-07-19 09:30:00,59.58,42.91,0.0,0.03,Thursday
2018-07-19 09:45:00,52.31,35.14,0.0,0.02,Thursday
2018-07-19 10:00:00,47.45,30.56,0.0,0.02,Thursday
2018-07-19 10:15:00,54.5,35.89,0.0,0.02,Thursday
2018-07-19 10:30:00,62.24,43.16,0.0,0.03,Thursday
2018-07-19 10:45:00,54.04,35.24,0.0,0.02,Thursday
2018-07-19 11:00:00,56.92,38.88,0.0,0.03,Thursday
2018-07-19 11:15:00,70.78,57.42,0.0,0.03,Thursday
2018-07-19 11:30:00,88.81,66.49,0.0,0.04,Thursday
2018-07-19 11:45:00,100.3,77.58,0.0,0.05,Thursday
2018-07-19 12:00:00,91.44,62.21,0.0,0.04,Thursday
2018-07-19 12:15:00,7.06,2.88,3.96,0.0,Thursday
2018-07-19 12:30:00,15.55,1.15,5.26,0.01,Thursday
2018-07-19 12:45:00,23.33,2.16,0.5,0.01,Thursday
2018-07-19 13:00:00,26.32,4.64,0.32,0.01,Thursday
2018-07-19 13:15:00,48.64,25.06,0.0,0.02,Thursday
2018-07-19 13:30:00,67.21,37.04,0.0,0.03,Thursday
2018-07-19 13:45:00,94.61,41.36,0.0,0.04,Thursday
2018-07-19 14:00:00,75.28,31.0,0.0,0.03,Thursday
2018-07-19 14:15:00,71.82,32.18,0.0,0.03,Thursday
2018-07-19 14:30:00,97.85,37.76,0.0,0.04,Thursday
2018-07-19 14:45:00,106.27,41.98,0.0,0.05,Thursday
2018-07-19 15:00:00,83.95,38.52,0.0,0.04,Thursday
2018-07-19 15:15:00,75.96,30.89,0.0,0.03,Thursday
2018-07-19 15:30:00,79.38,30.46,0.0,0.04,Thursday
2018-07-19 15:45:00,83.77,30.85,0.0,0.04,Thursday
2018-07-19 16:00:00,78.73,29.12,0.0,0.04,Thursday
2018-07-19 16:15:00,111.42,51.98,0.0,0.05,Thursday
2018-07-19 16:30:00,85.5,30.46,0.0,0.04,Thursday
2018-07-19 16:45:00,90.9,33.05,0.0,0.04,Thursday
2018-07-19 17:00:00,95.76,28.94,0.0,0.04,Thursday
2018-07-19 17:15:00,70.2,18.58,0.0,0.03,Thursday
2018-07-19 17:30:00,96.55,25.56,0.61,0.04,Thursday
2018-07-19 17:45:00,31.68,0.0,8.32,0.01,Thursday
2018-07-19 18:00:00,31.64,0.0,7.99,0.01,Thursday
2018-07-19 18:15:00,55.76,21.82,1.69,0.03,Thursday
2018-07-19 18:30:00,82.66,40.75,0.0,0.04,Thursday
2018-07-19 18:45:00,99.14,38.23,0.0,0.05,Thursday
2018-07-19 19:00:00,69.8,28.91,0.0,0.03,Thursday
2018-07-19 19:15:00,51.44,20.12,0.0,0.02,Thursday
2018-07-19 19:30:00,66.13,41.98,0.0,0.03,Thursday
2018-07-19 19:45:00,65.7,33.98,0.0,0.03,Thursday
2018-07-19 20:00:00,59.22,35.28,0.0,0.03,Thursday
2018-07-19 20:15:00,52.38,25.78,0.0,0.02,Thursday
2018-07-19 20:30:00,51.98,26.75,0.0,0.02,Thursday
2018-07-19 20:45:00,63.22,33.98,0.0,0.03,Thursday
2018-07-19 21:00:00,47.66,17.39,0.54,0.02,Thursday
2018-07-19 21:15:00,40.61,4.82,0.43,0.02,Thursday
2018-07-19 21:30:00,40.28,4.43,0.07,0.02,Thursday
2018-07-19 21:45:00,35.71,2.3,1.91,0.02,Thursday
2018-07-19 22:00:00,33.48,1.55,3.13,0.02,Thursday
2018-07-19 22:15:00,11.84,0.0,13.07,0.01,Thursday
2018-07-19 22:30:00,3.82,0.0,5.15,0.0,Thursday
2018-07-19 22:45:00,3.6,0.0,5.08,0.0,Thursday
2018-07-19 23:00:00,3.53,0.0,5.04,0.0,Thursday
2018-07-19 23:15:00,4.5,0.0,7.49,0.0,Thursday
2018-07-19 23:30:00,3.82,0.0,6.3,0.0,Thursday
2018-07-19 23:45:00,3.38,0.0,5.4,0.0,Thursday
2018-07-20 00:00:00,3.42,0.0,5.4,0.0,Thursday
2018-07-20 00:15:00,3.38,0.0,5.26,0.0,Friday
2018-07-20 00:30:00,2.84,0.0,4.75,0.0,Friday
2018-07-20 00:45:00,2.81,0.0,4.72,0.0,Friday
2018-07-20 01:00:00,2.77,0.0,4.72,0.0,Friday
2018-07-20 01:15:00,2.88,0.0,4.68,0.0,Friday
2018-07-20 01:30:00,2.88,0.0,4.64,0.0,Friday
2018-07-20 01:45:00,2.84,0.0,4.72,0.0,Friday
2018-07-20 02:00:00,2.88,0.0,4.57,0.0,Friday
2018-07-20 02:15:00,2.81,0.0,4.57,0.0,Friday
2018-07-20 02:30:00,2.84,0.0,4.54,0.0,Friday
2018-07-20 02:45:00,2.88,0.0,4.54,0.0,Friday
2018-07-20 03:00:00,2.84,0.0,4.39,0.0,Friday
2018-07-20 03:15:00,2.92,0.0,4.28,0.0,Friday
2018-07-20 03:30:00,2.92,3.74,1.22,0.0,Friday
2018-07-20 03:45:00,2.81,5.15,0.0,0.0,Friday
2018-07-20 04:00:00,2.74,5.0,0.0,0.0,Friday
2018-07-20 04:15:00,2.77,4.9,0.0,0.0,Friday
2018-07-20 04:30:00,3.28,5.58,0.0,0.0,Friday
2018-07-20 04:45:00,4.21,6.7,0.0,0.0,Friday
2018-07-20 05:00:00,2.81,5.22,0.0,0.0,Friday
2018-07-20 05:15:00,2.77,5.4,0.0,0.0,Friday
2018-07-20 05:30:00,2.77,5.47,0.0,0.0,Friday
2018-07-20 05:45:00,2.77,5.72,0.0,0.0,Friday
2018-07-20 06:00:00,2.81,5.58,0.0,0.0,Friday
2018-07-20 06:15:00,2.81,5.4,0.0,0.0,Friday
2018-07-20 06:30:00,2.81,5.22,0.0,0.0,Friday
2018-07-20 06:45:00,2.7,5.22,0.0,0.0,Friday
2018-07-20 07:00:00,2.74,5.18,0.0,0.0,Friday
2018-07-20 07:15:00,2.7,4.75,0.0,0.0,Friday
2018-07-20 07:30:00,3.2,4.72,0.0,0.0,Friday
2018-07-20 07:45:00,3.24,4.32,0.0,0.0,Friday
2018-07-20 08:00:00,3.78,5.4,0.0,0.0,Friday
2018-07-20 08:15:00,31.57,32.4,0.0,0.01,Friday
2018-07-20 08:30:00,47.88,50.26,0.0,0.02,Friday
2018-07-20 08:45:00,51.52,52.7,0.0,0.02,Friday
2018-07-20 09:00:00,64.3,50.18,0.0,0.03,Friday
2018-07-20 09:15:00,59.44,40.1,0.0,0.03,Friday
2018-07-20 09:30:00,57.71,40.57,0.0,0.03,Friday
2018-07-20 09:45:00,52.7,36.18,0.0,0.02,Friday
2018-07-20 10:00:00,53.5,37.48,0.0,0.02,Friday
2018-07-20 10:15:00,47.12,31.46,0.0,0.02,Friday
2018-07-20 10:30:00,63.58,41.44,0.0,0.03,Friday
2018-07-20 10:45:00,54.65,35.78,0.0,0.03,Friday
2018-07-20 11:00:00,61.38,42.41,0.0,0.03,Friday
2018-07-20 11:15:00,61.7,57.17,0.0,0.03,Friday
2018-07-20 11:30:00,63.83,61.78,0.0,0.03,Friday
2018-07-20 11:45:00,60.3,57.85,0.0,0.03,Friday
2018-07-20 12:00:00,57.38,57.17,0.0,0.03,Friday
2018-07-20 12:15:00,6.88,3.89,6.08,0.0,Friday
2018-07-20 12:30:00,5.33,0.0,11.45,0.0,Friday
2018-07-20 12:45:00,4.39,0.0,7.7,0.0,Friday
2018-07-20 13:00:00,4.28,0.0,7.96,0.0,Friday
2018-07-20 13:15:00,30.38,17.89,2.52,0.01,Friday
2018-07-20 13:30:00,61.34,46.94,0.0,0.03,Friday
2018-07-20 13:45:00,61.49,49.43,0.0,0.03,Friday
2018-07-20 14:00:00,59.33,50.08,0.0,0.03,Friday
2018-07-20 14:15:00,50.65,26.32,0.0,0.02,Friday
2018-07-20 14:30:00,54.43,26.1,0.0,0.02,Friday
2018-07-20 14:45:00,60.01,34.67,0.0,0.03,Friday
2018-07-20 15:00:00,58.0,31.54,0.0,0.03,Friday
2018-07-20 15:15:00,62.71,35.21,0.0,0.03,Friday
2018-07-20 15:30:00,64.58,37.19,0.0,0.03,Friday
2018-07-20 15:45:00,64.51,37.48,0.0,0.03,Friday
2018-07-20 16:00:00,63.94,35.64,0.0,0.03,Friday
2018-07-20 16:15:00,60.91,32.18,0.0,0.03,Friday
2018-07-20 16:30:00,68.18,30.1,0.0,0.03,Friday
2018-07-20 16:45:00,99.18,44.32,0.0,0.05,Friday
2018-07-20 17:00:00,99.04,46.76,0.0,0.05,Friday
2018-07-20 17:15:00,68.26,41.72,0.0,0.03,Friday
2018-07-20 17:30:00,59.51,34.7,0.0,0.03,Friday
2018-07-20 17:45:00,31.28,0.58,5.9,0.01,Friday
2018-07-20 18:00:00,31.21,0.0,6.77,0.01,Friday
2018-07-20 18:15:00,42.01,19.73,1.44,0.02,Friday
2018-07-20 18:30:00,52.34,41.18,0.0,0.02,Friday
2018-07-20 18:45:00,43.42,20.81,0.0,0.02,Friday
2018-07-20 19:00:00,82.66,27.58,0.0,0.04,Friday
2018-07-20 19:15:00,102.35,34.7,0.0,0.05,Friday
2018-07-20 19:30:00,66.02,19.33,0.0,0.03,Friday
2018-07-20 19:45:00,82.08,27.04,0.0,0.04,Friday
2018-07-20 20:00:00,97.67,36.11,0.0,0.04,Friday
2018-07-20 20:15:00,72.86,23.54,0.0,0.03,Friday
2018-07-20 20:30:00,67.82,26.68,0.0,0.03,Friday
2018-07-20 20:45:00,44.68,11.59,0.0,0.02,Friday
2018-07-20 21:00:00,28.48,3.71,6.7,0.01,Friday
2018-07-20 21:15:00,6.19,0.0,22.64,0.0,Friday
2018-07-20 21:30:00,4.46,0.0,16.56,0.0,Friday
2018-07-20 21:45:00,3.92,0.0,16.56,0.0,Friday
2018-07-20 22:00:00,3.92,0.0,16.38,0.0,Friday
2018-07-20 22:15:00,3.96,0.0,13.68,0.0,Friday
2018-07-20 22:30:00,3.78,0.0,4.03,0.0,Friday
2018-07-20 22:45:00,3.6,0.0,3.89,0.0,Friday
2018-07-20 23:00:00,3.17,0.0,3.71,0.0,Friday
2018-07-20 23:15:00,3.1,0.0,4.1,0.0,Friday
2018-07-20 23:30:00,3.1,0.0,4.28,0.0,Friday
2018-07-20 23:45:00,3.1,0.0,4.32,0.0,Friday
2018-07-21 00:00:00,3.6,0.0,4.64,0.0,Friday
2018-07-21 00:15:00,3.13,0.0,4.79,0.0,Saturday
2018-07-21 00:30:00,2.99,0.0,4.82,0.0,Saturday
2018-07-21 00:45:00,3.06,0.0,4.72,0.0,Saturday
2018-07-21 01:00:00,3.06,0.0,4.61,0.0,Saturday
2018-07-21 01:15:00,3.02,0.0,4.68,0.0,Saturday
2018-07-21 01:30:00,3.02,0.0,4.57,0.0,Saturday
2018-07-21 01:45:00,2.99,0.0,4.68,0.0,Saturday
2018-07-21 02:00:00,3.24,0.0,4.54,0.0,Saturday
2018-07-21 02:15:00,3.24,0.0,4.43,0.0,Saturday
2018-07-21 02:30:00,3.64,0.0,4.5,0.0,Saturday
2018-07-21 02:45:00,3.78,0.0,4.46,0.0,Saturday
2018-07-21 03:00:00,3.35,0.0,4.25,0.0,Saturday
2018-07-21 03:15:00,3.38,0.0,4.14,0.0,Saturday
2018-07-21 03:30:00,3.28,3.78,1.22,0.0,Saturday
2018-07-21 03:45:00,3.35,5.4,0.0,0.0,Saturday
2018-07-21 04:00:00,3.28,5.51,0.0,0.0,Saturday
2018-07-21 04:15:00,3.24,5.36,0.0,0.0,Saturday
2018-07-21 04:30:00,3.31,5.44,0.0,0.0,Saturday
2018-07-21 04:45:00,3.28,5.44,0.0,0.0,Saturday
2018-07-21 05:00:00,3.28,5.51,0.0,0.0,Saturday
2018-07-21 05:15:00,3.35,5.72,0.0,0.0,Saturday
2018-07-21 05:30:00,3.24,5.87,0.0,0.0,Saturday
2018-07-21 05:45:00,3.71,6.01,0.0,0.0,Saturday
2018-07-21 06:00:00,3.64,5.98,0.0,0.0,Saturday
2018-07-21 06:15:00,3.24,5.69,0.0,0.0,Saturday
2018-07-21 06:30:00,3.31,5.72,0.0,0.0,Saturday
2018-07-21 06:45:00,3.24,5.72,0.0,0.0,Saturday
2018-07-21 07:00:00,3.28,5.76,0.0,0.0,Saturday
2018-07-21 07:15:00,3.28,5.69,0.0,0.0,Saturday
2018-07-21 07:30:00,3.46,5.15,0.0,0.0,Saturday
2018-07-21 07:45:00,4.07,5.15,0.0,0.0,Saturday
2018-07-21 08:00:00,3.78,5.51,0.0,0.0,Saturday
2018-07-21 08:15:00,24.23,25.2,0.0,0.01,Saturday
2018-07-21 08:30:00,40.39,39.2,0.0,0.02,Saturday
2018-07-21 08:45:00,32.69,31.93,0.0,0.01,Saturday
2018-07-21 09:00:00,33.55,17.24,0.0,0.02,Saturday
2018-07-21 09:15:00,44.42,23.62,0.0,0.02,Saturday
2018-07-21 09:30:00,45.14,24.7,0.0,0.02,Saturday
2018-07-21 09:45:00,43.49,23.87,0.0,0.02,Saturday
2018-07-21 10:00:00,43.74,23.08,0.0,0.02,Saturday
2018-07-21 10:15:00,42.12,21.56,0.0,0.02,Saturday
2018-07-21 10:30:00,45.54,24.73,0.0,0.02,Saturday
2018-07-21 10:45:00,44.64,23.94,0.0,0.02,Saturday
2018-07-21 11:00:00,43.67,22.75,0.0,0.02,Saturday
2018-07-21 11:15:00,44.93,35.82,0.0,0.02,Saturday
2018-07-21 11:30:00,45.14,40.86,0.0,0.02,Saturday
2018-07-21 11:45:00,32.9,32.72,0.0,0.02,Saturday
2018-07-21 12:00:00,10.87,9.9,0.0,0.0,Saturday
2018-07-21 12:15:00,4.25,2.09,3.74,0.0,Saturday
2018-07-21 12:30:00,4.28,0.0,7.45,0.0,Saturday
2018-07-21 12:45:00,4.21,0.0,7.49,0.0,Saturday
2018-07-21 13:00:00,4.14,0.0,7.45,0.0,Saturday
2018-07-21 13:15:00,11.81,2.63,5.87,0.01,Saturday
2018-07-21 13:30:00,50.29,25.34,0.0,0.02,Saturday
2018-07-21 13:45:00,37.73,18.4,0.0,0.02,Saturday
2018-07-21 14:00:00,31.86,14.11,0.0,0.01,Saturday
2018-07-21 14:15:00,37.01,8.53,0.47,0.02,Saturday
2018-07-21 14:30:00,49.18,15.37,0.47,0.02,Saturday
2018-07-21 14:45:00,31.14,1.22,1.26,0.01,Saturday
2018-07-21 15:00:00,42.19,8.93,0.58,0.02,Saturday
2018-07-21 15:15:00,44.14,14.4,0.4,0.02,Saturday
2018-07-21 15:30:00,50.4,16.96,0.32,0.02,Saturday
2018-07-21 15:45:00,36.65,7.02,0.9,0.02,Saturday
2018-07-21 16:00:00,34.96,3.92,0.54,0.02,Saturday
2018-07-21 16:15:00,51.77,17.28,0.25,0.02,Saturday
2018-07-21 16:30:00,45.68,10.55,0.36,0.02,Saturday
2018-07-21 16:45:00,46.01,14.72,0.4,0.02,Saturday
2018-07-21 17:00:00,12.53,0.76,19.48,0.01,Saturday
2018-07-21 17:15:00,4.5,0.0,25.92,0.0,Saturday
2018-07-21 17:30:00,3.78,0.0,23.72,0.0,Saturday
2018-07-21 17:45:00,3.46,0.0,22.03,0.0,Saturday
2018-07-21 18:00:00,3.46,0.0,22.36,0.0,Saturday
2018-07-21 18:15:00,3.35,0.0,9.47,0.0,Saturday
2018-07-21 18:30:00,3.35,0.0,5.8,0.0,Saturday
2018-07-21 18:45:00,3.42,0.0,12.53,0.0,Saturday
2018-07-21 19:00:00,3.53,0.0,19.04,0.0,Saturday
2018-07-21 19:15:00,3.49,0.0,20.16,0.0,Saturday
2018-07-21 19:30:00,3.49,0.0,23.18,0.0,Saturday
2018-07-21 19:45:00,2.88,0.0,17.24,0.0,Saturday
2018-07-21 20:00:00,2.95,0.0,17.24,0.0,Saturday
2018-07-21 20:15:00,2.92,0.0,17.35,0.0,Saturday
2018-07-21 20:30:00,2.99,0.0,17.32,0.0,Saturday
2018-07-21 20:45:00,2.92,0.0,17.32,0.0,Saturday
2018-07-21 21:00:00,2.95,0.0,17.24,0.0,Saturday
2018-07-21 21:15:00,2.95,0.0,17.68,0.0,Saturday
2018-07-21 21:30:00,3.6,0.0,23.54,0.0,Saturday
2018-07-21 21:45:00,3.06,0.0,17.57,0.0,Saturday
2018-07-21 22:00:00,3.1,0.0,17.03,0.0,Saturday
2018-07-21 22:15:00,2.95,0.0,14.44,0.0,Saturday
2018-07-21 22:30:00,2.81,0.0,5.18,0.0,Saturday
2018-07-21 22:45:00,2.84,0.0,5.15,0.0,Saturday
2018-07-21 23:00:00,2.81,0.0,5.22,0.0,Saturday
2018-07-21 23:15:00,2.81,0.0,5.36,0.0,Saturday
2018-07-21 23:30:00,2.81,0.0,5.51,0.0,Saturday
2018-07-21 23:45:00,2.92,0.0,5.4,0.0,Saturday
2018-07-22 00:00:00,3.38,0.0,5.76,0.0,Saturday
2018-07-22 00:15:00,3.13,0.0,5.51,0.0,Sunday
