Measurement,Value,Timestamp,Line
bad_count,2,2022-07-18 07:11:25.238981,line_2
good_count,36,2022-07-18 07:11:25.238981,line_2
state,idle,2022-07-18 07:12:23.315546,line_2
state,normal,2022-07-18 07:13:25.401347,line_2
state,normal,2022-07-18 07:14:41.287578,line_1
bad_count,0,2022-07-18 07:14:41.287578,line_1
good_count,34,2022-07-18 07:14:41.287578,line_1
state,idle,2022-07-18 07:23:18.332555,line_1
good_count,17,2022-07-18 07:23:18.332555,line_1
bad_count,0,2022-07-18 07:23:18.332555,line_1
bad_count,1,2022-07-18 07:24:02.469581,line_2
good_count,32,2022-07-18 07:24:02.469581,line_2
state,normal,2022-07-18 07:24:02.469581,line_2
state,idle,2022-07-18 07:24:16.779672,line_1
state,idle,2022-07-18 07:25:37.948169,line_1
state,idle,2022-07-18 07:26:10.030076,line_1
state,idle,2022-07-18 07:27:36.799059,line_1
state,idle,2022-07-18 07:28:26.655546,line_1
state,normal,2022-07-18 07:29:52.227206,line_1
bad_count,0,2022-07-18 07:31:37.650803,line_2
state,idle,2022-07-18 07:31:37.650803,line_2
good_count,15,2022-07-18 07:31:37.650803,line_2
state,idle,2022-07-18 07:32:12.627837,line_2
state,idle,2022-07-18 07:33:15.867556,line_2
state,normal,2022-07-18 07:34:32.886346,line_2
state,idle,2022-07-18 07:38:45.367781,line_1
bad_count,0,2022-07-18 07:38:45.367781,line_1
good_count,24,2022-07-18 07:38:45.367781,line_1
state,normal,2022-07-18 07:39:51.860373,line_1
state,idle,2022-07-18 07:41:25.031282,line_2
bad_count,0,2022-07-18 07:41:25.031282,line_2
good_count,11,2022-07-18 07:41:25.031282,line_2
state,normal,2022-07-18 07:42:07.541620,line_2
bad_count,0,2022-07-18 07:50:01.435084,line_1
good_count,31,2022-07-18 07:50:01.435084,line_1
state,idle,2022-07-18 07:50:01.435084,line_1
state,normal,2022-07-18 07:50:31.982470,line_1
state,idle,2022-07-18 07:54:51.078152,line_2
bad_count,1,2022-07-18 07:54:51.078152,line_2
good_count,21,2022-07-18 07:54:51.078152,line_2
state,idle,2022-07-18 07:55:36.616071,line_2
state,idle,2022-07-18 07:56:58.876853,line_2
state,idle,2022-07-18 07:58:19.538924,line_2
state,idle,2022-07-18 07:59:45.554696,line_2
state,idle,2022-07-18 08:00:54.572514,line_2
state,normal,2022-07-18 08:01:51.484975,line_2
good_count,37,2022-07-18 08:05:27.698613,line_1
state,normal,2022-07-18 08:05:27.698613,line_1
bad_count,1,2022-07-18 08:05:27.698613,line_1
good_count,15,2022-07-18 08:10:49.606537,line_1
bad_count,0,2022-07-18 08:10:49.606537,line_1
state,idle,2022-07-18 08:10:49.606537,line_1
state,planned_stop,2022-07-18 08:11:20.983636,line_1
bad_count,1,2022-07-18 08:16:46.893051,line_2
good_count,49,2022-07-18 08:16:46.893051,line_2
state,idle,2022-07-18 08:16:46.893051,line_2
state,normal,2022-07-18 08:17:30.825414,line_2
state,idle,2022-07-18 08:22:53.495903,line_2
bad_count,0,2022-07-18 08:22:53.495903,line_2
good_count,9,2022-07-18 08:22:53.495903,line_2
state,normal,2022-07-18 08:24:11.009038,line_2
good_count,16,2022-07-18 08:33:01.329582,line_2
bad_count,1,2022-07-18 08:33:01.329582,line_2
state,idle,2022-07-18 08:33:01.329582,line_2
state,idle,2022-07-18 08:33:43.056878,line_2
state,planned_stop,2022-07-18 08:34:22.707402,line_1
state,idle,2022-07-18 08:34:25.225247,line_2
state,normal,2022-07-18 08:35:21.616644,line_2
good_count,18,2022-07-18 08:42:06.150362,line_2
bad_count,1,2022-07-18 08:42:06.150362,line_2
state,idle,2022-07-18 08:42:06.150362,line_2
state,normal,2022-07-18 08:43:02.418816,line_2
good_count,18,2022-07-18 08:50:09.351545,line_2
state,idle,2022-07-18 08:50:09.351545,line_2
bad_count,0,2022-07-18 08:50:09.351545,line_2
state,idle,2022-07-18 08:51:12.553207,line_2
state,normal,2022-07-18 08:52:16.123546,line_2
state,normal,2022-07-18 08:54:55.930372,line_1
good_count,33,2022-07-18 09:03:48.917618,line_2
bad_count,1,2022-07-18 09:03:48.917618,line_2
state,idle,2022-07-18 09:03:48.917618,line_2
state,normal,2022-07-18 09:04:38.592044,line_1
good_count,34,2022-07-18 09:04:38.592044,line_1
bad_count,1,2022-07-18 09:04:38.592044,line_1
state,planned_stop,2022-07-18 09:05:04.585146,line_2
good_count,42,2022-07-18 09:16:02.836983,line_1
bad_count,1,2022-07-18 09:16:02.836983,line_1
state,normal,2022-07-18 09:16:02.836983,line_1
good_count,19,2022-07-18 09:25:27.579542,line_1
bad_count,0,2022-07-18 09:25:27.579542,line_1
state,idle,2022-07-18 09:25:27.579542,line_1
state,normal,2022-07-18 09:26:34.283879,line_1
state,idle,2022-07-18 09:36:31.744842,line_2
state,normal,2022-07-18 09:36:53.850727,line_1
bad_count,0,2022-07-18 09:36:53.850727,line_1
good_count,35,2022-07-18 09:36:53.850727,line_1
state,normal,2022-07-18 09:37:51.813442,line_2
good_count,18,2022-07-18 09:43:23.648037,line_2
bad_count,1,2022-07-18 09:43:23.648037,line_2
state,idle,2022-07-18 09:43:23.648037,line_2
state,normal,2022-07-18 09:43:24.793670,line_1
good_count,19,2022-07-18 09:43:24.793670,line_1
bad_count,0,2022-07-18 09:43:24.793670,line_1
state,normal,2022-07-18 09:44:31.690252,line_2
state,normal,2022-07-18 09:51:01.026520,line_1
bad_count,0,2022-07-18 09:51:01.026520,line_1
good_count,20,2022-07-18 09:51:01.026520,line_1
good_count,26,2022-07-18 09:58:10.886268,line_2
bad_count,1,2022-07-18 09:58:10.886268,line_2
state,idle,2022-07-18 09:58:10.886268,line_2
state,normal,2022-07-18 09:59:06.304303,line_2
state,normal,2022-07-18 10:01:24.887625,line_1
bad_count,1,2022-07-18 10:01:24.887625,line_1
good_count,35,2022-07-18 10:01:24.887625,line_1
bad_count,1,2022-07-18 10:11:47.710188,line_1
good_count,31,2022-07-18 10:11:47.710188,line_1
state,idle,2022-07-18 10:11:47.710188,line_1
state,idle,2022-07-18 10:12:41.942924,line_2
bad_count,1,2022-07-18 10:12:41.942924,line_2
good_count,23,2022-07-18 10:12:41.942924,line_2
state,normal,2022-07-18 10:12:48.065393,line_1
state,idle,2022-07-18 10:13:41.569658,line_2
state,idle,2022-07-18 10:14:11.827110,line_2
state,normal,2022-07-18 10:15:10.323262,line_2
state,normal,2022-07-18 10:20:16.078514,line_2
good_count,15,2022-07-18 10:20:16.078514,line_2
bad_count,0,2022-07-18 10:20:16.078514,line_2
good_count,38,2022-07-18 10:26:12.472553,line_1
state,normal,2022-07-18 10:26:12.472553,line_1
bad_count,1,2022-07-18 10:26:12.472553,line_1
good_count,23,2022-07-18 10:29:22.123098,line_2
bad_count,1,2022-07-18 10:29:22.123098,line_2
state,normal,2022-07-18 10:29:22.123098,line_2
state,idle,2022-07-18 10:31:19.649044,line_1
good_count,12,2022-07-18 10:31:19.649044,line_1
bad_count,0,2022-07-18 10:31:19.649044,line_1
state,normal,2022-07-18 10:32:24.706031,line_1
good_count,34,2022-07-18 10:41:18.813507,line_1
bad_count,1,2022-07-18 10:41:18.813507,line_1
state,normal,2022-07-18 10:41:18.813507,line_1
good_count,29,2022-07-18 10:43:37.297111,line_2
bad_count,1,2022-07-18 10:43:37.297111,line_2
state,normal,2022-07-18 10:43:37.297111,line_2
good_count,25,2022-07-18 10:54:26.762089,line_2
bad_count,1,2022-07-18 10:54:26.762089,line_2
state,idle,2022-07-18 10:54:26.762089,line_2
state,idle,2022-07-18 10:55:16.753767,line_2
bad_count,1,2022-07-18 10:56:08.839617,line_1
state,normal,2022-07-18 10:56:08.839617,line_1
good_count,59,2022-07-18 10:56:08.839617,line_1
state,idle,2022-07-18 10:56:35.148117,line_2
state,idle,2022-07-18 10:57:39.004177,line_2
state,idle,2022-07-18 10:58:42.015612,line_2
state,normal,2022-07-18 10:59:57.653312,line_2
state,normal,2022-07-18 11:04:49.694863,line_1
bad_count,0,2022-07-18 11:04:49.694863,line_1
good_count,25,2022-07-18 11:04:49.694863,line_1
state,normal,2022-07-18 11:13:57.586511,line_2
bad_count,1,2022-07-18 11:13:57.586511,line_2
good_count,22,2022-07-18 11:13:57.586511,line_2
bad_count,0,2022-07-18 11:16:19.184181,line_1
state,normal,2022-07-18 11:16:19.184181,line_1
good_count,27,2022-07-18 11:16:19.184181,line_1
bad_count,1,2022-07-18 11:27:07.078618,line_2
state,normal,2022-07-18 11:27:07.078618,line_2
good_count,28,2022-07-18 11:27:07.078618,line_2
good_count,28,2022-07-18 11:30:49.421285,line_1
bad_count,0,2022-07-18 11:30:49.421285,line_1
state,normal,2022-07-18 11:30:49.421285,line_1
bad_count,0,2022-07-18 11:37:42.774448,line_1
state,normal,2022-07-18 11:37:42.774448,line_1
good_count,21,2022-07-18 11:37:42.774448,line_1
state,idle,2022-07-18 11:41:17.740633,line_2
good_count,40,2022-07-18 11:41:17.740633,line_2
bad_count,2,2022-07-18 11:41:17.740633,line_2
state,normal,2022-07-18 11:42:41.850405,line_2
state,normal,2022-07-18 11:44:33.721137,line_1
bad_count,0,2022-07-18 11:44:33.721137,line_1
good_count,22,2022-07-18 11:44:33.721137,line_1
good_count,17,2022-07-18 11:49:24.744721,line_2
state,normal,2022-07-18 11:49:24.744721,line_2
bad_count,1,2022-07-18 11:49:24.744721,line_2
good_count,30,2022-07-18 11:59:31.664966,line_1
state,idle,2022-07-18 11:59:31.664966,line_1
bad_count,0,2022-07-18 11:59:31.664966,line_1
state,idle,2022-07-18 12:00:52.729950,line_1
state,normal,2022-07-18 12:01:48.951206,line_1
good_count,43,2022-07-18 12:03:00.350762,line_2
bad_count,2,2022-07-18 12:03:00.350762,line_2
state,normal,2022-07-18 12:03:00.350762,line_2
good_count,22,2022-07-18 12:09:40.355072,line_1
bad_count,0,2022-07-18 12:09:40.355072,line_1
state,planned_stop,2022-07-18 12:09:40.355072,line_1
good_count,44,2022-07-18 12:16:23.575992,line_2
bad_count,2,2022-07-18 12:16:23.575992,line_2
state,idle,2022-07-18 12:16:23.575992,line_2
state,normal,2022-07-18 12:17:28.013225,line_2
state,normal,2022-07-18 12:29:22.464729,line_2
good_count,40,2022-07-18 12:29:22.464729,line_2
bad_count,1,2022-07-18 12:29:22.464729,line_2
good_count,22,2022-07-18 12:41:46.725190,line_2
bad_count,1,2022-07-18 12:41:46.725190,line_2
state,normal,2022-07-18 12:41:46.725190,line_2
state,idle,2022-07-18 12:49:20.776161,line_1
state,normal,2022-07-18 12:49:53.021229,line_1
state,idle,2022-07-18 12:54:35.833968,line_2
good_count,41,2022-07-18 12:54:35.833968,line_2
bad_count,2,2022-07-18 12:54:35.833968,line_2
state,idle,2022-07-18 12:55:18.286160,line_2
state,idle,2022-07-18 12:56:30.963640,line_2
state,normal,2022-07-18 12:57:45.582743,line_2
bad_count,0,2022-07-18 12:59:01.325940,line_1
state,normal,2022-07-18 12:59:01.325940,line_1
good_count,34,2022-07-18 12:59:01.325940,line_1
good_count,10,2022-07-18 13:03:35.736925,line_2
bad_count,0,2022-07-18 13:03:35.736925,line_2
state,normal,2022-07-18 13:03:35.736925,line_2
state,idle,2022-07-18 13:09:25.760998,line_1
bad_count,0,2022-07-18 13:09:25.760998,line_1
good_count,23,2022-07-18 13:09:25.760998,line_1
state,idle,2022-07-18 13:10:11.124691,line_1
state,planned_stop,2022-07-18 13:11:04.420502,line_1
state,normal,2022-07-18 13:13:36.594294,line_2
good_count,33,2022-07-18 13:13:36.594294,line_2
bad_count,2,2022-07-18 13:13:36.594294,line_2
state,normal,2022-07-18 13:25:08.021984,line_2
bad_count,1,2022-07-18 13:25:08.021984,line_2
good_count,36,2022-07-18 13:25:08.021984,line_2
state,normal,2022-07-18 13:36:42.394372,line_2
bad_count,1,2022-07-18 13:36:42.394372,line_2
good_count,25,2022-07-18 13:36:42.394372,line_2
state,normal,2022-07-18 13:48:37.712134,line_2
bad_count,1,2022-07-18 13:48:37.712134,line_2
good_count,20,2022-07-18 13:48:37.712134,line_2
state,normal,2022-07-18 13:53:47.114075,line_1
good_count,12,2022-07-18 13:53:50.809357,line_2
state,normal,2022-07-18 13:53:50.809357,line_2
bad_count,0,2022-07-18 13:53:50.809357,line_2
state,idle,2022-07-18 14:01:47.548312,line_1
bad_count,0,2022-07-18 14:01:47.548312,line_1
good_count,24,2022-07-18 14:01:47.548312,line_1
state,normal,2022-07-18 14:02:24.626800,line_1
bad_count,1,2022-07-18 14:03:44.144702,line_2
state,normal,2022-07-18 14:03:44.144702,line_2
good_count,21,2022-07-18 14:03:44.144702,line_2
good_count,25,2022-07-18 14:13:58.561536,line_1
bad_count,0,2022-07-18 14:13:58.561536,line_1
state,idle,2022-07-18 14:13:58.561536,line_1
state,normal,2022-07-18 14:15:00.906831,line_1
bad_count,1,2022-07-18 14:15:24.377489,line_2
good_count,22,2022-07-18 14:15:24.377489,line_2
state,idle,2022-07-18 14:15:24.377489,line_2
state,idle,2022-07-18 14:16:29.423913,line_2
state,idle,2022-07-18 14:17:34.401174,line_2
state,normal,2022-07-18 14:18:19.637918,line_2
good_count,29,2022-07-18 14:24:09.343532,line_1
bad_count,0,2022-07-18 14:24:09.343532,line_1
state,idle,2022-07-18 14:24:09.343532,line_1
state,idle,2022-07-18 14:25:26.122249,line_1
state,normal,2022-07-18 14:26:23.306583,line_1
state,normal,2022-07-18 14:26:24.326388,line_2
bad_count,1,2022-07-18 14:26:24.326388,line_2
good_count,12,2022-07-18 14:26:24.326388,line_2
bad_count,0,2022-07-18 14:31:38.860144,line_2
good_count,11,2022-07-18 14:31:38.860144,line_2
state,idle,2022-07-18 14:31:38.860144,line_2
state,idle,2022-07-18 14:32:47.504411,line_2
state,idle,2022-07-18 14:33:35.017395,line_2
state,normal,2022-07-18 14:34:10.523514,line_2
good_count,39,2022-07-18 14:38:48.367984,line_1
bad_count,0,2022-07-18 14:38:48.367984,line_1
state,normal,2022-07-18 14:38:48.367984,line_1
good_count,38,2022-07-18 14:46:16.580277,line_2
state,idle,2022-07-18 14:46:16.580277,line_2
bad_count,2,2022-07-18 14:46:16.580277,line_2
state,normal,2022-07-18 14:47:25.176509,line_2
state,normal,2022-07-18 14:47:25.720590,line_1
bad_count,1,2022-07-18 14:47:25.720590,line_1
good_count,34,2022-07-18 14:47:25.720590,line_1
bad_count,0,2022-07-18 14:52:29.146193,line_1
state,idle,2022-07-18 14:52:29.146193,line_1
good_count,12,2022-07-18 14:52:29.146193,line_1
good_count,14,2022-07-18 14:52:31.888915,line_2
state,normal,2022-07-18 14:52:31.888915,line_2
bad_count,1,2022-07-18 14:52:31.888915,line_2
state,normal,2022-07-18 14:53:52.044372,line_1
bad_count,1,2022-07-18 15:05:50.201431,line_2
good_count,22,2022-07-18 15:05:50.201431,line_2
state,idle,2022-07-18 15:05:50.201431,line_2
state,normal,2022-07-18 15:06:45.533516,line_2
bad_count,0,2022-07-18 15:07:49.893831,line_1
good_count,32,2022-07-18 15:07:49.893831,line_1
state,normal,2022-07-18 15:07:49.893831,line_1
good_count,32,2022-07-18 15:17:22.881907,line_1
state,idle,2022-07-18 15:17:22.881907,line_1
bad_count,0,2022-07-18 15:17:22.881907,line_1
state,normal,2022-07-18 15:18:33.874415,line_1
state,idle,2022-07-18 15:19:26.981101,line_2
bad_count,1,2022-07-18 15:19:26.981101,line_2
good_count,27,2022-07-18 15:19:26.981101,line_2
state,normal,2022-07-18 15:20:20.803208,line_2
state,planned_stop,2022-07-18 15:29:46.363753,line_2
bad_count,1,2022-07-18 15:29:46.363753,line_2
good_count,28,2022-07-18 15:29:46.363753,line_2
good_count,44,2022-07-18 15:31:57.307252,line_1
state,normal,2022-07-18 15:31:57.307252,line_1
bad_count,0,2022-07-18 15:31:57.307252,line_1
good_count,53,2022-07-18 15:45:48.179309,line_1
state,normal,2022-07-18 15:45:48.179309,line_1
bad_count,0,2022-07-18 15:45:48.179309,line_1
state,idle,2022-07-18 15:52:08.823542,line_1
bad_count,0,2022-07-18 15:52:08.823542,line_1
good_count,20,2022-07-18 15:52:08.823542,line_1
state,idle,2022-07-18 15:53:04.687164,line_1
state,normal,2022-07-18 15:54:23.974909,line_1
state,normal,2022-07-18 16:03:56.426326,line_2
good_count,47,2022-07-18 16:08:47.987452,line_1
state,idle,2022-07-18 16:08:47.987452,line_1
bad_count,1,2022-07-18 16:08:47.987452,line_1
state,normal,2022-07-18 16:09:42.924337,line_1
state,idle,2022-07-18 16:15:27.968007,line_2
bad_count,1,2022-07-18 16:15:27.968007,line_2
good_count,21,2022-07-18 16:15:27.968007,line_2
state,idle,2022-07-18 16:16:23.761430,line_2
good_count,24,2022-07-18 16:16:38.081178,line_1
state,normal,2022-07-18 16:16:38.081178,line_1
bad_count,0,2022-07-18 16:16:38.081178,line_1
state,normal,2022-07-18 16:17:02.511586,line_2
state,idle,2022-07-18 16:24:45.612461,line_1
bad_count,0,2022-07-18 16:24:45.612461,line_1
good_count,22,2022-07-18 16:24:45.612461,line_1
state,idle,2022-07-18 16:26:08.943348,line_1
state,idle,2022-07-18 16:27:36.041299,line_1
state,normal,2022-07-18 16:28:39.949880,line_1
good_count,30,2022-07-18 16:28:45.153105,line_2
bad_count,1,2022-07-18 16:28:45.153105,line_2
state,idle,2022-07-18 16:28:45.153105,line_2
state,normal,2022-07-18 16:29:31.318823,line_2
state,normal,2022-07-18 16:37:08.270680,line_1
bad_count,0,2022-07-18 16:37:08.270680,line_1
good_count,18,2022-07-18 16:37:08.270680,line_1
bad_count,1,2022-07-18 16:42:55.038123,line_2
good_count,25,2022-07-18 16:42:55.038123,line_2
state,normal,2022-07-18 16:42:55.038123,line_2
state,idle,2022-07-18 16:47:23.884955,line_1
good_count,32,2022-07-18 16:47:23.884955,line_1
bad_count,0,2022-07-18 16:47:23.884955,line_1
state,idle,2022-07-18 16:48:15.147887,line_1
state,idle,2022-07-18 16:49:17.579607,line_1
state,idle,2022-07-18 16:50:13.789800,line_1
state,normal,2022-07-18 16:51:39.401422,line_1
good_count,45,2022-07-18 16:55:46.959435,line_2
bad_count,2,2022-07-18 16:55:46.959435,line_2
state,normal,2022-07-18 16:55:46.959435,line_2
state,idle,2022-07-18 17:02:21.577020,line_2
bad_count,1,2022-07-18 17:02:21.577020,line_2
good_count,22,2022-07-18 17:02:21.577020,line_2
state,idle,2022-07-18 17:02:33.872736,line_1
bad_count,0,2022-07-18 17:02:33.872736,line_1
good_count,31,2022-07-18 17:02:33.872736,line_1
state,normal,2022-07-18 17:03:43.086459,line_1
state,normal,2022-07-18 17:03:43.242163,line_2
good_count,25,2022-07-18 17:12:40.246856,line_1
bad_count,0,2022-07-18 17:12:40.246856,line_1
state,idle,2022-07-18 17:12:40.246856,line_1
state,normal,2022-07-18 17:13:26.571837,line_1
good_count,34,2022-07-18 17:17:09.208027,line_2
bad_count,1,2022-07-18 17:17:09.208027,line_2
state,normal,2022-07-18 17:17:09.208027,line_2
good_count,14,2022-07-18 17:23:37.207501,line_2
bad_count,1,2022-07-18 17:23:37.207501,line_2
state,normal,2022-07-18 17:23:37.207501,line_2
state,idle,2022-07-18 17:25:31.526984,line_1
bad_count,1,2022-07-18 17:25:31.526984,line_1
good_count,42,2022-07-18 17:25:31.526984,line_1
state,idle,2022-07-18 17:26:41.834215,line_1
state,normal,2022-07-18 17:27:21.383155,line_1
bad_count,1,2022-07-18 17:32:30.906866,line_2
state,planned_stop,2022-07-18 17:32:30.906866,line_2
good_count,14,2022-07-18 17:32:30.906866,line_2
state,idle,2022-07-18 17:40:02.918255,line_1
bad_count,0,2022-07-18 17:40:02.918255,line_1
good_count,39,2022-07-18 17:40:02.918255,line_1
state,idle,2022-07-18 17:41:19.433365,line_1
state,normal,2022-07-18 17:41:50.877683,line_1
good_count,17,2022-07-18 17:47:07.753971,line_1
bad_count,0,2022-07-18 17:47:07.753971,line_1
state,idle,2022-07-18 17:47:07.753971,line_1
state,normal,2022-07-18 17:47:56.322443,line_1
state,normal,2022-07-18 18:00:08.546679,line_1
bad_count,0,2022-07-18 18:00:08.546679,line_1
good_count,31,2022-07-18 18:00:08.546679,line_1
state,normal,2022-07-18 18:11:47.259966,line_1
bad_count,0,2022-07-18 18:11:47.259966,line_1
good_count,42,2022-07-18 18:11:47.259966,line_1
bad_count,0,2022-07-18 18:23:34.654143,line_1
good_count,24,2022-07-18 18:23:34.654143,line_1
state,idle,2022-07-18 18:23:34.654143,line_1
state,normal,2022-07-18 18:24:53.159909,line_1
state,idle,2022-07-18 18:28:44.884262,line_2
state,normal,2022-07-18 18:29:52.953162,line_2
state,idle,2022-07-18 18:35:48.657834,line_1
bad_count,1,2022-07-18 18:35:48.657834,line_1
good_count,30,2022-07-18 18:35:48.657834,line_1
good_count,12,2022-07-18 18:36:28.981450,line_2
bad_count,0,2022-07-18 18:36:28.981450,line_2
state,normal,2022-07-18 18:36:28.981450,line_2
state,normal,2022-07-18 18:37:16.644096,line_1
good_count,32,2022-07-18 18:48:12.744047,line_2
state,normal,2022-07-18 18:48:12.744047,line_2
bad_count,1,2022-07-18 18:48:12.744047,line_2
good_count,52,2022-07-18 18:49:50.770105,line_1
bad_count,0,2022-07-18 18:49:50.770105,line_1
state,idle,2022-07-18 18:49:50.770105,line_1
state,normal,2022-07-18 18:51:04.076877,line_1
good_count,25,2022-07-18 19:00:18.849408,line_2
state,idle,2022-07-18 19:00:18.849408,line_2
bad_count,1,2022-07-18 19:00:18.849408,line_2
state,normal,2022-07-18 19:01:03.022055,line_2
good_count,54,2022-07-18 19:05:34.670428,line_1
bad_count,1,2022-07-18 19:05:34.670428,line_1
state,normal,2022-07-18 19:05:34.670428,line_1
state,idle,2022-07-18 19:10:23.032540,line_2
bad_count,1,2022-07-18 19:10:23.032540,line_2
good_count,23,2022-07-18 19:10:23.032540,line_2
state,idle,2022-07-18 19:11:18.347458,line_2
state,idle,2022-07-18 19:12:22.235204,line_2
state,idle,2022-07-18 19:13:19.423782,line_2
state,normal,2022-07-18 19:14:41.741058,line_2
good_count,38,2022-07-18 19:17:04.014861,line_1
bad_count,1,2022-07-18 19:17:04.014861,line_1
state,normal,2022-07-18 19:17:04.014861,line_1
state,idle,2022-07-18 19:22:50.453213,line_2
bad_count,1,2022-07-18 19:22:50.453213,line_2
good_count,27,2022-07-18 19:22:50.453213,line_2
state,normal,2022-07-18 19:23:54.531519,line_2
state,normal,2022-07-18 19:29:02.567477,line_2
bad_count,1,2022-07-18 19:29:02.567477,line_2
good_count,16,2022-07-18 19:29:02.567477,line_2
good_count,37,2022-07-18 19:31:53.753617,line_1
bad_count,0,2022-07-18 19:31:53.753617,line_1
state,normal,2022-07-18 19:31:53.753617,line_1
bad_count,1,2022-07-18 19:42:03.923852,line_2
good_count,21,2022-07-18 19:42:03.923852,line_2
state,normal,2022-07-18 19:42:03.923852,line_2
bad_count,1,2022-07-18 19:44:39.508150,line_1
state,normal,2022-07-18 19:44:39.508150,line_1
good_count,45,2022-07-18 19:44:39.508150,line_1
bad_count,1,2022-07-18 19:55:05.142625,line_2
state,normal,2022-07-18 19:55:05.142625,line_2
good_count,24,2022-07-18 19:55:05.142625,line_2
good_count,38,2022-07-18 19:57:21.209757,line_1
bad_count,0,2022-07-18 19:57:21.209757,line_1
state,idle,2022-07-18 19:57:21.209757,line_1
state,normal,2022-07-18 19:58:41.393106,line_1
state,normal,2022-07-18 20:02:52.711331,line_2
good_count,15,2022-07-18 20:02:52.711331,line_2
bad_count,1,2022-07-18 20:02:52.711331,line_2
state,idle,2022-07-18 20:09:05.736357,line_2
bad_count,1,2022-07-18 20:09:05.736357,line_2
good_count,14,2022-07-18 20:09:05.736357,line_2
state,idle,2022-07-18 20:09:08.875193,line_1
good_count,43,2022-07-18 20:09:08.875193,line_1
bad_count,1,2022-07-18 20:09:08.875193,line_1
state,normal,2022-07-18 20:10:13.719367,line_2
state,idle,2022-07-18 20:10:14.712185,line_1
state,normal,2022-07-18 20:11:36.091049,line_1
good_count,46,2022-07-18 20:24:06.064132,line_2
bad_count,1,2022-07-18 20:24:06.064132,line_2
state,normal,2022-07-18 20:24:06.064132,line_2
good_count,52,2022-07-18 20:26:07.153656,line_1
bad_count,1,2022-07-18 20:26:07.153656,line_1
state,normal,2022-07-18 20:26:07.153656,line_1
bad_count,1,2022-07-18 20:32:46.294482,line_2
good_count,19,2022-07-18 20:32:46.294482,line_2
state,normal,2022-07-18 20:32:46.294482,line_2
state,normal,2022-07-18 20:40:39.481144,line_1
bad_count,0,2022-07-18 20:40:39.481144,line_1
good_count,46,2022-07-18 20:40:39.481144,line_1
good_count,27,2022-07-18 20:40:42.101245,line_2
bad_count,1,2022-07-18 20:40:42.101245,line_2
state,idle,2022-07-18 20:40:42.101245,line_2
state,idle,2022-07-18 20:42:01.032357,line_2
state,normal,2022-07-18 20:42:38.106508,line_2
state,normal,2022-07-18 20:46:29.139008,line_1
bad_count,0,2022-07-18 20:46:29.139008,line_1
good_count,13,2022-07-18 20:46:29.139008,line_1
state,idle,2022-07-18 20:48:18.416527,line_2
bad_count,1,2022-07-18 20:48:18.416527,line_2
good_count,17,2022-07-18 20:48:18.416527,line_2
state,idle,2022-07-18 20:48:59.742147,line_2
state,idle,2022-07-18 20:49:53.356434,line_2
state,idle,2022-07-18 20:50:34.313313,line_2
state,idle,2022-07-18 20:51:21.597990,line_2
state,normal,2022-07-18 20:52:40.450258,line_2
good_count,30,2022-07-18 20:59:04.639521,line_1
bad_count,0,2022-07-18 20:59:04.639521,line_1
state,idle,2022-07-18 20:59:04.639521,line_1
state,normal,2022-07-18 20:59:37.444858,line_1
good_count,47,2022-07-18 21:06:06.564322,line_2
bad_count,2,2022-07-18 21:06:06.564322,line_2
state,normal,2022-07-18 21:06:06.564322,line_2
good_count,35,2022-07-18 21:11:47.314627,line_1
bad_count,0,2022-07-18 21:11:47.314627,line_1
state,normal,2022-07-18 21:11:47.314627,line_1
good_count,21,2022-07-18 21:16:59.429828,line_1
state,idle,2022-07-18 21:16:59.429828,line_1
bad_count,0,2022-07-18 21:16:59.429828,line_1
state,idle,2022-07-18 21:17:59.016350,line_1
state,idle,2022-07-18 21:18:33.110721,line_1
state,normal,2022-07-18 21:19:45.675329,line_1
state,idle,2022-07-18 21:19:53.535469,line_2
bad_count,1,2022-07-18 21:19:53.535469,line_2
good_count,25,2022-07-18 21:19:53.535469,line_2
state,idle,2022-07-18 21:21:13.625828,line_2
state,idle,2022-07-18 21:22:09.939451,line_2
state,idle,2022-07-18 21:23:14.433874,line_2
state,normal,2022-07-18 21:24:39.455592,line_2
bad_count,0,2022-07-18 21:30:30.240876,line_1
good_count,25,2022-07-18 21:30:30.240876,line_1
state,normal,2022-07-18 21:30:30.240876,line_1
state,idle,2022-07-18 21:38:21.311178,line_2
bad_count,1,2022-07-18 21:38:21.311178,line_2
good_count,30,2022-07-18 21:38:21.311178,line_2
state,idle,2022-07-18 21:39:46.355836,line_2
state,normal,2022-07-18 21:40:34.492059,line_2
good_count,33,2022-07-18 21:41:49.918610,line_1
bad_count,1,2022-07-18 21:41:49.918610,line_1
state,normal,2022-07-18 21:41:49.918610,line_1
state,idle,2022-07-18 21:49:04.797958,line_1
bad_count,0,2022-07-18 21:49:04.797958,line_1
good_count,29,2022-07-18 21:49:04.797958,line_1
state,idle,2022-07-18 21:50:10.158845,line_1
state,idle,2022-07-18 21:51:11.911427,line_1
state,idle,2022-07-18 21:52:35.008570,line_1
state,normal,2022-07-18 21:53:41.473597,line_1
good_count,31,2022-07-18 21:54:38.996645,line_2
bad_count,1,2022-07-18 21:54:38.996645,line_2
state,normal,2022-07-18 21:54:38.996645,line_2
bad_count,1,2022-07-18 22:04:10.908343,line_2
good_count,24,2022-07-18 22:04:10.908343,line_2
state,normal,2022-07-18 22:04:10.908343,line_2
